Wikidata ID,Title,Link,Label,Layer,Score,Reason,Alternates,Provenance
Q5888619,Home Page,https://ncatlab.org/nlab/show/HomePage,Home Page,layer5.csv,1.000,exact_letters,,layer_match
Q4596935,(-2)-category,https://ncatlab.org/nlab/show/%28-2%29-category,strict 2-category,layer3.csv,0.867,token_jaccard=0.67,,layer_match
Q124423945,(-2)-groupoid,https://ncatlab.org/nlab/show/%28-2%29-groupoid,2-groupoid,layer3.csv,1.000,exact_letters,,layer_match
Q9127812,"(0,1)-category",https://ncatlab.org/nlab/show/%280%2C1%29-category,0 1 0,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q9127812,"(0,1)-presheaf",https://ncatlab.org/nlab/show/%280%2C1%29-presheaf,0 1 0,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q9127812,"(0,1)-topos",https://ncatlab.org/nlab/show/%280%2C1%29-topos,0 1 0,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q9127812,"(1,0)-category",https://ncatlab.org/nlab/show/%281%2C0%29-category,0 1 0,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q78093741,"(infinity,2)-site",https://ncatlab.org/nlab/show/%28infinity%2C2%29-site,Site 2,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q16827071,"(∞,1)-algebra over an (∞,1)-operad > history",https://ncatlab.org/nlab/show/%28%E2%88%9E%2C1%29-algebra+over+an+%28%E2%88%9E%2C1%29-operad+%3E+history,algebra over an operad,layer1.csv,0.867,token_jaccard=0.67,,layer_match
Q5051857,"(∞,1)-category of (∞,1)-modules",https://ncatlab.org/nlab/show/%28%E2%88%9E%2C1%29-category+of+%28%E2%88%9E%2C1%29-modules,category of modules,layer4.csv,0.900,token_jaccard=0.75,,layer_match
Q25304059,"(∞,2)-functor",https://ncatlab.org/nlab/show/%28%E2%88%9E%2C2%29-functor,2-functor,layer4.csv,1.000,token_jaccard=1.00,,layer_match
Q736191,120-cell,https://ncatlab.org/nlab/show/120-cell,120-cell,layer4.csv,1.000,exact_letters,Q16000542 (0.867; token_jaccard=0.67) 120-cell honeycomb [layer4.csv]; Q15102742 (0.867; token_jaccard=0.67) bitruncated 120-cell [layer5.csv]; Q5033577 (0.867; token_jaccard=0.67) cantellated 120-cell [layer5.csv]; Q5594220 (0.867; token_jaccard=0.67) grand 120-cell [layer5.csv],layer_match
Q4596935,2-category,https://ncatlab.org/nlab/show/2-category,strict 2-category,layer3.csv,0.867,token_jaccard=0.67,,layer_match
Q5188565,2-crossed module,https://ncatlab.org/nlab/show/2-crossed+module,crossed module,layer2.csv,0.867,token_jaccard=0.67,,layer_match
Q25304059,2-functor,https://ncatlab.org/nlab/show/2-functor,2-functor,layer4.csv,1.000,exact_letters,,layer_match
Q4634017,2-Giraud theorem,https://ncatlab.org/nlab/show/2-Giraud+theorem,2π theorem,layer3.csv,0.867,token_jaccard=0.67,,layer_match
Q5610722,2-Grothendieck construction,https://ncatlab.org/nlab/show/2-Grothendieck+construction,Grothendieck construction,layer2.csv,0.867,token_jaccard=0.67,,layer_match
Q4596948,2-group,https://ncatlab.org/nlab/show/2-group,2-group,layer3.csv,1.000,exact_letters,Q4596974 (0.867; token_jaccard=0.67) 2-transitive group [layer5.csv]; Q135268494 (0.867; token_jaccard=0.67) group of 2 [layer4.csv],layer_match
Q124423945,2-groupoid,https://ncatlab.org/nlab/show/2-groupoid,2-groupoid,layer3.csv,1.000,exact_letters,,layer_match
Q190056,2-Hilbert space,https://ncatlab.org/nlab/show/2-Hilbert+space,Hilbert space,layer1.csv,0.867,token_jaccard=0.67,,layer_match
Q6505076,2-Lawvere theory,https://ncatlab.org/nlab/show/2-Lawvere+theory,Lawvere theory,layer3.csv,0.867,token_jaccard=0.67,,layer_match
Q65050584,2-line,https://ncatlab.org/nlab/show/2-line,Line Walker 2,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q78093741,2-site,https://ncatlab.org/nlab/show/2-site,Site 2,layer5.csv,1.000,token_jaccard=1.00,,layer_match
Q658429,2-vector bundle,https://ncatlab.org/nlab/show/2-vector+bundle,vector bundle,layer3.csv,0.867,token_jaccard=0.67,,layer_match
Q125977,2-vector space,https://ncatlab.org/nlab/show/2-vector+space,vector space,layer2.csv,0.867,token_jaccard=0.67,,layer_match
Q104896289,24,https://ncatlab.org/nlab/show/24,24,layer5.csv,1.000,exact_letters,Q112080153 (1.000; exact_letters) 24 [layer5.csv]; Q19798911 (1.000; exact_letters) 24 [layer5.csv]; Q19804229 (1.000; exact_letters) 24 [layer5.csv]; Q79988 (1.000; exact_letters) 24 [layer4.csv],layer_match
Q539008,24-cell,https://ncatlab.org/nlab/show/24-cell,24-cell,layer4.csv,1.000,exact_letters,Q4631733 (0.867; token_jaccard=0.67) 24-cell honeycomb [layer5.csv]; Q5033580 (0.867; token_jaccard=0.67) cantellated 24-cell [layer5.csv]; Q7303151 (0.867; token_jaccard=0.67) Rectified 24-cell [layer5.csv]; Q7379702 (0.867; token_jaccard=0.67) Runcinated 24-cell [layer5.csv],layer_match
Q134455143,3-category,https://ncatlab.org/nlab/show/3-category,3-category,layer3.csv,1.000,exact_letters,,layer_match
Q526901,3-manifold,https://ncatlab.org/nlab/show/3-manifold,3-manifold,layer3.csv,1.000,exact_letters,Q5957770 (0.867; token_jaccard=0.67) hyperbolic 3-manifold [layer5.csv],layer_match
Q2274197,3-sphere,https://ncatlab.org/nlab/show/3-sphere,3-sphere,layer3.csv,1.000,exact_letters,,layer_match
Q16001071,3d mirror symmetry,https://ncatlab.org/nlab/show/3d+mirror+symmetry,3D mirror symmetry,layer3.csv,1.000,exact_letters,Q5914418 (0.867; token_jaccard=0.67) mirror symmetry [layer4.csv],layer_match
Q2566544,4-manifold,https://ncatlab.org/nlab/show/4-manifold,4-manifold,layer3.csv,1.000,exact_letters,,layer_match
Q4639668,5-manifold,https://ncatlab.org/nlab/show/5-manifold,5-manifold,layer3.csv,1.000,exact_letters,,layer_match
Q63197244,6-sphere,https://ncatlab.org/nlab/show/6-sphere,6-sphere,layer5.csv,1.000,exact_letters,Q4641575 (0.867; token_jaccard=0.67) 6-sphere coordinates [layer3.csv],layer_match
Q2610844,600-cell,https://ncatlab.org/nlab/show/600-cell,600-cell,layer4.csv,1.000,exact_letters,Q5594223 (0.867; token_jaccard=0.67) grand 600-cell [layer5.csv]; Q7303162 (0.867; token_jaccard=0.67) rectified 600-cell [layer5.csv]; Q15911037 (0.867; token_jaccard=0.67) truncated 600-cell [layer5.csv],layer_match
Q2606520,6j symbol,https://ncatlab.org/nlab/show/6j+symbol,6-j symbol,layer3.csv,1.000,exact_letters,,layer_match
Q62577207,7-sphere,https://ncatlab.org/nlab/show/7-sphere,7-sphere,layer3.csv,1.000,exact_letters,,layer_match
Q769337,A-function,https://ncatlab.org/nlab/show/A-function,A Private Function,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q4833569,A-infinity operad,https://ncatlab.org/nlab/show/A-infinity+operad,A∞-operad,layer4.csv,0.867,token_jaccard=0.67,,layer_match
Q16681870,A-model,https://ncatlab.org/nlab/show/A-model,A Model Employee,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q14949722,A-ring,https://ncatlab.org/nlab/show/A-ring,A Gun & a Ring,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q4659620,A-set,https://ncatlab.org/nlab/show/A-set,A Smart Set,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q107071617,A-theory,https://ncatlab.org/nlab/show/A-theory,Assholes: A Theory,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q6007406,A. G. Walker,https://ncatlab.org/nlab/show/A.+G.+Walker,G.a.g.,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q64877966,A. P. Balachandran,https://ncatlab.org/nlab/show/A.+P.+Balachandran,A.P.,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q65079865,A1,https://ncatlab.org/nlab/show/A1,A1,layer5.csv,1.000,exact_letters,,layer_match
Q16485820,A2,https://ncatlab.org/nlab/show/A2,A2,layer5.csv,1.000,exact_letters,,layer_match
Q5379515,Ab-enriched category,https://ncatlab.org/nlab/show/Ab-enriched+category,enriched category,layer3.csv,0.867,token_jaccard=0.67,,layer_match
Q306393,abc conjecture,https://ncatlab.org/nlab/show/abc+conjecture,abc conjecture,layer3.csv,1.000,exact_letters,,layer_match
Q4666729,Abel-Jacobi map,https://ncatlab.org/nlab/show/Abel-Jacobi+map,Abel–Jacobi map,layer1.csv,1.000,exact_letters,,layer_match
Q318737,abelian 2-category,https://ncatlab.org/nlab/show/abelian+2-category,abelian category,layer1.csv,0.867,token_jaccard=0.67,,layer_match
Q181296,abelian 3-group,https://ncatlab.org/nlab/show/abelian+3-group,abelian group,layer1.csv,0.867,token_jaccard=0.67,,layer_match
Q181296,abelian 4-group,https://ncatlab.org/nlab/show/abelian+4-group,abelian group,layer1.csv,0.867,token_jaccard=0.67,,layer_match
Q181296,abelian 7-group,https://ncatlab.org/nlab/show/abelian+7-group,abelian group,layer1.csv,0.867,token_jaccard=0.67,,layer_match
Q318737,abelian category,https://ncatlab.org/nlab/show/abelian+category,abelian category,layer1.csv,1.000,exact_letters,Q7239192 (0.867; token_jaccard=0.67) pre-abelian category [layer5.csv]; Q7254426 (0.867; token_jaccard=0.67) pseudo-abelian category [layer4.csv]; Q30715304 (0.867; token_jaccard=0.67) semi-abelian category [layer5.csv],layer_match
Q181296,abelian group,https://ncatlab.org/nlab/show/abelian+group,abelian group,layer1.csv,1.000,exact_letters,Q85739412 (0.867; token_jaccard=0.67) Abelian Lie group [layer5.csv]; Q7825020 (0.867; token_jaccard=0.67) abelian topological group [layer5.csv]; Q1017231 (0.867; token_jaccard=0.67) elementary abelian group [layer4.csv]; Q3117606 (0.867; token_jaccard=0.67) finite abelian group [layer5.csv],layer_match
Q181296,abelian infinity-group,https://ncatlab.org/nlab/show/abelian+infinity-group,abelian group,layer1.csv,0.867,token_jaccard=0.67,,layer_match
Q664495,abelian Lie algebra,https://ncatlab.org/nlab/show/abelian+Lie+algebra,Lie algebra,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q1493952,abelian sheaf cohomology,https://ncatlab.org/nlab/show/abelian+sheaf+cohomology,sheaf cohomology,layer2.csv,0.867,token_jaccard=0.67,,layer_match
Q318751,abelian variety,https://ncatlab.org/nlab/show/abelian+variety,abelian variety,layer1.csv,1.000,exact_letters,Q5310181 (0.867; token_jaccard=0.67) dual abelian variety [layer4.csv]; Q7449666 (0.867; token_jaccard=0.67) semistable abelian variety [layer2.csv]; Q131513470 (0.867; token_jaccard=0.67) simple abelian variety [layer3.csv],layer_match
Q318598,abelianization,https://ncatlab.org/nlab/show/abelianization,abelianization,layer2.csv,1.000,exact_letters,,layer_match
Q332465,absolute convergence,https://ncatlab.org/nlab/show/absolute+convergence,absolute convergence,layer3.csv,1.000,exact_letters,Q7885093 (0.867; token_jaccard=0.67) uniform absolute-convergence [layer2.csv],layer_match
Q332407,absolute Galois group,https://ncatlab.org/nlab/show/absolute+Galois+group,absolute Galois group,layer4.csv,1.000,exact_letters,Q730384 (0.867; token_jaccard=0.67) Galois group [layer3.csv],layer_match
Q120812,absolute value,https://ncatlab.org/nlab/show/absolute+value,absolute value,layer2.csv,1.000,exact_letters,Q4669840 (1.000; exact_letters) absolute value [layer3.csv]; Q2115697 (0.867; token_jaccard=0.67) pseudo-absolute value [layer4.csv],layer_match
Q60677455,absolute zero,https://ncatlab.org/nlab/show/absolute+zero,Absolute Zero,layer5.csv,1.000,exact_letters,,layer_match
Q20827138,absolutely continuous measure,https://ncatlab.org/nlab/show/absolutely+continuous+measure,Absolutely continuous measure,layer3.csv,1.000,exact_letters,,layer_match
Q18205125,Abstract and Concrete Categories,https://ncatlab.org/nlab/show/Abstract+and+Concrete+Categories,abstract and concrete,layer3.csv,0.900,token_jaccard=0.75,,layer_match
Q467606,abstract model theory,https://ncatlab.org/nlab/show/abstract+model+theory,model theory,layer2.csv,0.867,token_jaccard=0.67,,layer_match
Q4669958,abstract polytope,https://ncatlab.org/nlab/show/abstract+polytope,abstract polytope,layer4.csv,1.000,exact_letters,,layer_match
Q903737,abstract scattering theory,https://ncatlab.org/nlab/show/abstract+scattering+theory,scattering theory,layer2.csv,0.867,token_jaccard=0.67,,layer_match
Q7619060,abstract Stone duality,https://ncatlab.org/nlab/show/abstract+Stone+duality,Stone duality,layer1.csv,0.867,token_jaccard=0.67,,layer_match
Q127380,abstract syntax tree,https://ncatlab.org/nlab/show/abstract+syntax+tree,abstract syntax tree,layer4.csv,1.000,exact_letters,,layer_match
Q11376,acceleration,https://ncatlab.org/nlab/show/acceleration,acceleration,layer5.csv,1.000,exact_letters,Q28458703 (1.000; exact_letters) acceleration [layer5.csv]; Q78345499 (1.000; exact_letters) Acceleration [layer5.csv],layer_match
Q4672496,accessible category,https://ncatlab.org/nlab/show/accessible+category,accessible category,layer4.csv,1.000,exact_letters,,layer_match
Q179899,accessible topological space,https://ncatlab.org/nlab/show/accessible+topological+space,topological space,layer1.csv,0.867,token_jaccard=0.67,,layer_match
Q130252617,action,https://ncatlab.org/nlab/show/action,Action,layer5.csv,1.000,exact_letters,Q2747431 (1.000; exact_letters) Action [layer5.csv]; Q3604808 (1.000; exact_letters) Action [layer5.csv]; Q846785 (1.000; exact_letters) action [layer5.csv]; Q85739674 (1.000; exact_letters) Action [layer5.csv],layer_match
Q288465,action group > history,https://ncatlab.org/nlab/show/action+group+%3E+history,group action,layer4.csv,0.867,token_jaccard=0.67,,layer_match
Q134376491,action groupoid,https://ncatlab.org/nlab/show/action+groupoid,Action groupoid,layer4.csv,1.000,exact_letters,,layer_match
Q6543810,action Lie algebroid,https://ncatlab.org/nlab/show/action+Lie+algebroid,Lie algebroid,layer3.csv,0.867,token_jaccard=0.67,,layer_match
Q20809078,action of a monoidal category,https://ncatlab.org/nlab/show/action+of+a+monoidal+category,monoidal category action,layer3.csv,0.940,of_swap:monoidal category action,,layer_match
Q3998560,acute triangle,https://ncatlab.org/nlab/show/acute+triangle,acute triangle,layer4.csv,1.000,exact_letters,,layer_match
Q3115453,acyclic graph,https://ncatlab.org/nlab/show/acyclic+graph,acyclic graph,layer5.csv,1.000,exact_letters,Q3707624 (0.867; token_jaccard=0.67) connective acyclic graph [layer5.csv]; Q1195339 (0.867; token_jaccard=0.67) directed acyclic graph [layer5.csv],layer_match
Q3915873,acyclic Kan fibration,https://ncatlab.org/nlab/show/acyclic+Kan+fibration,Kan fibration,layer4.csv,0.867,token_jaccard=0.67,,layer_match
Q4677987,acyclic object,https://ncatlab.org/nlab/show/acyclic+object,acyclic object,layer1.csv,1.000,exact_letters,,layer_match
Q144929,Adam,https://ncatlab.org/nlab/show/Adam,Adam,layer5.csv,1.000,exact_letters,Q33525514 (1.000; exact_letters) Adam [layer5.csv]; Q52837365 (1.000; exact_letters) Adam [layer5.csv]; Q55702866 (1.000; exact_letters) Adam [layer5.csv]; Q60462202 (1.000; exact_letters) Adam [layer5.csv],layer_match
Q4680478,Adams operation,https://ncatlab.org/nlab/show/Adams+operation,Adams operation,layer1.csv,1.000,exact_letters,,layer_match
Q4680481,Adams spectral sequence,https://ncatlab.org/nlab/show/Adams+spectral+sequence,Adams spectral sequence,layer1.csv,1.000,exact_letters,Q3503315 (0.867; token_jaccard=0.67) spectral sequence [layer2.csv],layer_match
Q4680481,Adams–Novikov spectral sequence,https://ncatlab.org/nlab/show/Adams%E2%80%93Novikov+spectral+sequence,Adams spectral sequence,layer2.csv,0.900,token_jaccard=0.75,,layer_match
Q4681343,additive category,https://ncatlab.org/nlab/show/additive+category,additive category,layer3.csv,1.000,exact_letters,,layer_match
Q353285,additive functor,https://ncatlab.org/nlab/show/additive+functor,additive functor,layer1.csv,1.000,exact_letters,,layer_match
Q4651121,ADHM construction,https://ncatlab.org/nlab/show/ADHM+construction,ADHM construction,layer2.csv,1.000,exact_letters,,layer_match
Q582271,adic noetherian ring,https://ncatlab.org/nlab/show/adic+noetherian+ring,noetherian ring,layer4.csv,0.867,token_jaccard=0.67,,layer_match
Q110687273,adic space,https://ncatlab.org/nlab/show/adic+space,adic space,layer2.csv,1.000,exact_letters,,layer_match
Q727035,adjacency matrix,https://ncatlab.org/nlab/show/adjacency+matrix,adjacency matrix,layer4.csv,1.000,exact_letters,Q7446630 (0.867; token_jaccard=0.67) Seidel adjacency matrix [layer3.csv],layer_match
Q4683171,adjoint bundle,https://ncatlab.org/nlab/show/adjoint+bundle,adjoint bundle,layer4.csv,1.000,exact_letters,,layer_match
Q357858,adjoint functor,https://ncatlab.org/nlab/show/adjoint+functor,adjoint functor,layer3.csv,1.000,exact_letters,,layer_match
Q357858,adjoint functor theorem,https://ncatlab.org/nlab/show/adjoint+functor+theorem,adjoint functor,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q1017106,adjoint representation,https://ncatlab.org/nlab/show/adjoint+representation,adjoint representation,layer5.csv,1.000,exact_letters,,layer_match
Q7980183,adjusted Weil algebra,https://ncatlab.org/nlab/show/adjusted+Weil+algebra,Weil algebra,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q543413,AdS-CFT correspondence,https://ncatlab.org/nlab/show/AdS-CFT+correspondence,AdS/CFT correspondence,layer2.csv,1.000,exact_letters,,layer_match
Q1371213,affine connection,https://ncatlab.org/nlab/show/affine+connection,affine connection,layer3.csv,1.000,exact_letters,,layer_match
Q686291,affine group,https://ncatlab.org/nlab/show/affine+group,affine group,layer4.csv,1.000,exact_letters,Q78268706 (0.867; token_jaccard=0.67) affine reflection group [layer5.csv]; Q106589398 (0.867; token_jaccard=0.67) affine symmetric group [layer4.csv]; Q7574786 (0.867; token_jaccard=0.67) special affine group [layer4.csv],layer_match
Q632521,affine Lie algebra,https://ncatlab.org/nlab/show/affine+Lie+algebra,affine Lie algebra,layer5.csv,1.000,exact_letters,Q664495 (0.867; token_jaccard=0.67) Lie algebra [layer5.csv],layer_match
Q3324322,affine morphism,https://ncatlab.org/nlab/show/affine+morphism,affine morphism,layer5.csv,1.000,exact_letters,,layer_match
Q382698,affine space,https://ncatlab.org/nlab/show/affine+space,affine space,layer2.csv,1.000,exact_letters,Q3058163 (0.867; token_jaccard=0.67) eucidean affine space [layer3.csv],layer_match
Q568683,age,https://ncatlab.org/nlab/show/age,age,layer4.csv,1.000,exact_letters,,layer_match
Q409415,Airy function,https://ncatlab.org/nlab/show/Airy+function,Airy function,layer3.csv,1.000,exact_letters,Q109729241 (0.867; token_jaccard=0.67) Airy function Ai [layer4.csv]; Q109729257 (0.867; token_jaccard=0.67) Airy function Bi [layer4.csv]; Q122897633 (0.867; token_jaccard=0.67) Airy function zeros [layer5.csv]; Q105954439 (0.867; token_jaccard=0.67) Airy stress function [layer2.csv],layer_match
Q4709029,Albanese variety,https://ncatlab.org/nlab/show/Albanese+variety,Albanese variety,layer1.csv,1.000,exact_letters,,layer_match
Q12204658,Albert algebra,https://ncatlab.org/nlab/show/Albert+algebra,Albert algebra,layer1.csv,1.000,exact_letters,,layer_match
Q22952698,aleph,https://ncatlab.org/nlab/show/aleph,aleph ω,layer5.csv,1.000,token_jaccard=1.00,,layer_match
Q1634206,Alexander polynomial,https://ncatlab.org/nlab/show/Alexander+polynomial,Alexander polynomial,layer1.csv,1.000,exact_letters,Q54848324 (0.867; token_jaccard=0.67) Conway–Alexander polynomial [layer1.csv],layer_match
Q4060953,Alexander Popov,https://ncatlab.org/nlab/show/Alexander+Popov,Alexander Popov,layer5.csv,1.000,exact_letters,,layer_match
Q4718108,Alexander's trick,https://ncatlab.org/nlab/show/Alexander%27s+trick,Alexander's trick,layer1.csv,1.000,exact_letters,,layer_match
Q4720484,Alexander-Čech duality,https://ncatlab.org/nlab/show/Alexander-%C4%8Cech+duality,Alexander duality,layer1.csv,0.867,token_jaccard=0.67,,layer_match
Q28401130,Alexandrov space,https://ncatlab.org/nlab/show/Alexandrov+space,Alexandrov space,layer4.csv,1.000,exact_letters,,layer_match
Q3968,algebra,https://ncatlab.org/nlab/show/algebra,algebra,layer2.csv,1.000,exact_letters,Q2836000 (1.000; exact_letters) *-algebra [layer3.csv],layer_match
Q1166643,algebra extension,https://ncatlab.org/nlab/show/algebra+extension,algebra extension,layer3.csv,1.000,exact_letters,Q25303823 (0.867; token_jaccard=0.67) Lie algebra extension [layer4.csv],layer_match
Q16827071,algebra over an operad,https://ncatlab.org/nlab/show/algebra+over+an+operad,algebra over an operad,layer1.csv,1.000,exact_letters,,layer_match
Q4723988,algebraic analysis,https://ncatlab.org/nlab/show/algebraic+analysis,algebraic analysis,layer3.csv,1.000,exact_letters,,layer_match
Q266237,algebraic curve,https://ncatlab.org/nlab/show/algebraic+curve,algebraic curve,layer3.csv,1.000,exact_letters,Q5121655 (0.867; token_jaccard=0.67) circular algebraic curve [layer4.csv]; Q3001186 (0.867; token_jaccard=0.67) plane algebraic curve [layer5.csv],layer_match
Q4723996,algebraic cycle,https://ncatlab.org/nlab/show/algebraic+cycle,algebraic cycle,layer1.csv,1.000,exact_letters,,layer_match
Q162608,algebraic element,https://ncatlab.org/nlab/show/algebraic+element,algebraic element,layer2.csv,1.000,exact_letters,,layer_match
Q50698,algebraic equation,https://ncatlab.org/nlab/show/algebraic+equation,algebraic equation,layer4.csv,1.000,exact_letters,Q4723995 (0.867; token_jaccard=0.67) algebraic differential equation [layer4.csv]; Q4723989 (0.867; token_jaccard=0.67) algebraic Riccati equation [layer5.csv]; Q955889 (0.867; token_jaccard=0.67) differential algebraic equation [layer5.csv],layer_match
Q550791,algebraic extension,https://ncatlab.org/nlab/show/algebraic+extension,algebraic extension,layer4.csv,1.000,exact_letters,,layer_match
Q746863,algebraic function,https://ncatlab.org/nlab/show/algebraic+function,algebraic function,layer2.csv,1.000,exact_letters,Q4724000 (0.867; token_jaccard=0.67) algebraic function field [layer5.csv],layer_match
Q1695400,algebraic group,https://ncatlab.org/nlab/show/algebraic+group,algebraic group,layer3.csv,1.000,exact_letters,Q525964 (0.867; token_jaccard=0.67) adelic algebraic group [layer4.csv]; Q5275331 (0.867; token_jaccard=0.67) differential algebraic group [layer3.csv]; Q6553407 (0.867; token_jaccard=0.67) linear algebraic group [layer4.csv]; Q7449661 (0.867; token_jaccard=0.67) semisimple algebraic group [layer5.csv],layer_match
Q121554727,algebraic integer,https://ncatlab.org/nlab/show/algebraic+integer,algebraic integer,layer3.csv,1.000,exact_letters,Q646245 (1.000; exact_letters) algebraic integer [layer4.csv],layer_match
Q109012778,algebraic Kan complex,https://ncatlab.org/nlab/show/algebraic+Kan+complex,Kan complex,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q135097759,algebraic lattice,https://ncatlab.org/nlab/show/algebraic+lattice,algebraic lattice,layer5.csv,1.000,exact_letters,,layer_match
Q1509762,algebraic line bundle,https://ncatlab.org/nlab/show/algebraic+line+bundle,line bundle,layer4.csv,0.867,token_jaccard=0.67,,layer_match
Q1941896,algebraic model category,https://ncatlab.org/nlab/show/algebraic+model+category,model category,layer4.csv,0.867,token_jaccard=0.67,,layer_match
Q168817,algebraic number,https://ncatlab.org/nlab/show/algebraic+number,algebraic number,layer3.csv,1.000,exact_letters,Q616608 (0.867; token_jaccard=0.67) algebraic number field [layer4.csv]; Q613048 (0.867; token_jaccard=0.67) algebraic number theory [layer2.csv],layer_match
Q613048,algebraic number theory,https://ncatlab.org/nlab/show/algebraic+number+theory,algebraic number theory,layer2.csv,1.000,exact_letters,Q168817 (0.867; token_jaccard=0.67) algebraic number [layer5.csv],layer_match
Q7269442,algebraic quasi-category,https://ncatlab.org/nlab/show/algebraic+quasi-category,quasi-category,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q4724016,algebraic space,https://ncatlab.org/nlab/show/algebraic+space,algebraic space,layer3.csv,1.000,exact_letters,Q91323680 (0.867; token_jaccard=0.67) algebraic dual space [layer5.csv],layer_match
Q1687845,algebraic stack,https://ncatlab.org/nlab/show/algebraic+stack,algebraic stack,layer1.csv,1.000,exact_letters,,layer_match
Q205464,algebraic structure,https://ncatlab.org/nlab/show/algebraic+structure,algebraic structure,layer1.csv,1.000,exact_letters,Q121295317 (0.867; token_jaccard=0.67) ordered algebraic structure [layer3.csv]; Q135734842 (0.867; token_jaccard=0.67) trivial algebraic structure [layer4.csv],layer_match
Q1434805,algebraic surface,https://ncatlab.org/nlab/show/algebraic+surface,algebraic surface,layer3.csv,1.000,exact_letters,,layer_match
Q613048,algebraic theory,https://ncatlab.org/nlab/show/algebraic+theory,algebraic number theory,layer2.csv,0.867,token_jaccard=0.67,,layer_match
Q4724021,algebraic topology,https://ncatlab.org/nlab/show/algebraic+topology,algebraic topology,layer5.csv,1.000,exact_letters,,layer_match
Q4724021,algebraic topology - contents,https://ncatlab.org/nlab/show/algebraic+topology+-+contents,algebraic topology,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q7840150,algebraic triangulated category,https://ncatlab.org/nlab/show/algebraic+triangulated+category,triangulated category,layer2.csv,0.867,token_jaccard=0.67,,layer_match
Q648995,algebraic variety,https://ncatlab.org/nlab/show/algebraic+variety,algebraic variety,layer5.csv,1.000,exact_letters,,layer_match
Q23807936,algebraic vector bundle,https://ncatlab.org/nlab/show/algebraic+vector+bundle,algebraic vector bundle,layer4.csv,1.000,exact_letters,Q658429 (0.867; token_jaccard=0.67) vector bundle [layer5.csv],layer_match
Q1047547,algebraically closed field,https://ncatlab.org/nlab/show/algebraically+closed+field,algebraically closed field,layer4.csv,1.000,exact_letters,Q7254461 (0.900; token_jaccard=0.75) pseudo algebraically closed field [layer4.csv]; Q283684 (0.900; token_jaccard=0.75) quasi-algebraically closed field [layer5.csv],layer_match
Q1625040,algebraically injective object,https://ncatlab.org/nlab/show/algebraically+injective+object,injective object,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q12482,allegorical set theory,https://ncatlab.org/nlab/show/allegorical+set+theory,set theory,layer2.csv,0.867,token_jaccard=0.67,,layer_match
Q18535,allegory,https://ncatlab.org/nlab/show/allegory,allegory,layer5.csv,1.000,exact_letters,Q2406685 (1.000; exact_letters) Allegory [layer5.csv]; Q4731385 (1.000; exact_letters) allegory [layer3.csv],layer_match
Q1066983,almost function,https://ncatlab.org/nlab/show/almost+function,almost periodic function,layer2.csv,0.867,token_jaccard=0.67,,layer_match
Q1434353,almost surely,https://ncatlab.org/nlab/show/almost+surely,almost surely,layer3.csv,1.000,exact_letters,,layer_match
Q96440139,alpha particle,https://ncatlab.org/nlab/show/alpha+particle,alpha particle mass,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q438814,alternating group,https://ncatlab.org/nlab/show/alternating+group,alternating group,layer5.csv,1.000,exact_letters,Q122897702 (0.867; token_jaccard=0.67) alternating group graph [layer5.csv],layer_match
Q3848436,alternating sign matrix,https://ncatlab.org/nlab/show/alternating+sign+matrix,alternating sign matrix,layer4.csv,1.000,exact_letters,Q5758413 (0.840; token_jaccard=0.60) higher spin alternating sign matrix [layer5.csv],layer_match
Q2165111,alternative algebra,https://ncatlab.org/nlab/show/alternative+algebra,alternative algebra,layer4.csv,1.000,exact_letters,,layer_match
Q121546687,amazing right adjoint,https://ncatlab.org/nlab/show/amazing+right+adjoint,right adjoint,layer3.csv,0.867,token_jaccard=0.67,,layer_match
Q60764404,Amitsur complex,https://ncatlab.org/nlab/show/Amitsur+complex,Amitsur complex,layer1.csv,1.000,exact_letters,,layer_match
Q4747369,amnestic functor,https://ncatlab.org/nlab/show/amnestic+functor,amnestic functor,layer3.csv,1.000,exact_letters,,layer_match
Q159190,amplitude,https://ncatlab.org/nlab/show/amplitude,amplitude,layer5.csv,1.000,exact_letters,,layer_match
