Wikidata ID,Title,Link,Label,Layer,Score,Reason,Alternates,Provenance
Q1292333,free module,https://mathgloss.github.io/MathGloss/chicago/free_module,free module,layer3.csv,1.000,exact_letters,Q13163760 (0.867; token_jaccard=0.67) topologically free module [layer3.csv]; Q7827200 (0.867; token_jaccard=0.67) torsion-free module [layer4.csv],layer_match
Q579600,functional,https://mathgloss.github.io/MathGloss/chicago/functional,functional,layer2.csv,1.000,exact_letters,Q99239584 (1.000; exact_letters) functional [layer3.csv],layer_match
Q864475,functor,https://mathgloss.github.io/MathGloss/chicago/functor,functor,layer2.csv,1.000,exact_letters,,layer_match
Q662830,fundamental group,https://mathgloss.github.io/MathGloss/chicago/fundamental_group,fundamental group,layer4.csv,1.000,exact_letters,Q5508957 (0.867; token_jaccard=0.67) fundamental group scheme [layer5.csv]; Q114703944 (0.867; token_jaccard=0.67) fundamental group theory [layer2.csv]; Q288764 (0.867; token_jaccard=0.67) étale fundamental group [layer4.csv],layer_match
Q123430226,game,https://mathgloss.github.io/MathGloss/chicago/game,Game,layer5.csv,1.000,exact_letters,Q16248471 (1.000; exact_letters) Game [layer5.csv]; Q16345351 (1.000; exact_letters) Game [layer5.csv]; Q2402016 (1.000; exact_letters) Game [layer5.csv]; Q24837164 (1.000; exact_letters) Game [layer5.csv],layer_match
Q524607,general linear group,https://mathgloss.github.io/MathGloss/chicago/general_linear_group,general linear group,layer4.csv,1.000,exact_letters,Q99999421 (0.900; token_jaccard=0.75) complex general linear group [layer5.csv],layer_match
Q1783179,generalized orthogonal group,https://mathgloss.github.io/MathGloss/chicago/generalized_orthogonal_group,orthogonal group,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q734209,generating set of a group,https://mathgloss.github.io/MathGloss/chicago/generating_set_of_a_group,generating set of a group,layer3.csv,1.000,exact_letters,Q25106477 (0.867; token_jaccard=0.67) generating set of a module [layer3.csv],layer_match
Q173582,gradient,https://mathgloss.github.io/MathGloss/chicago/gradient,gradient,layer2.csv,1.000,exact_letters,,layer_match
Q182598,graph of a function,https://mathgloss.github.io/MathGloss/chicago/graph_of_a_function,graph of a function,layer2.csv,1.000,exact_letters,Q1027788 (0.840; token_jaccard=0.60) argument of a function [layer3.csv]; Q750432 (0.840; token_jaccard=0.60) differential of a function [layer1.csv]; Q192439 (0.840; token_jaccard=0.60) domain of a function [layer1.csv]; Q135678594 (0.840; token_jaccard=0.60) graph of logarithmic function [layer4.csv],layer_match
Q131752,greatest common divisor,https://mathgloss.github.io/MathGloss/chicago/greatest_common_divisor,greatest common divisor,layer2.csv,1.000,exact_letters,Q7226640 (0.900; token_jaccard=0.75) polynomial greatest common divisor [layer4.csv]; Q10892988 (0.867; token_jaccard=0.67) common divisor [layer5.csv],layer_match
Q83478,group,https://mathgloss.github.io/MathGloss/chicago/group,group,layer2.csv,1.000,exact_letters,,layer_match
Q288465,group action,https://mathgloss.github.io/MathGloss/chicago/group_action,group action,layer2.csv,1.000,exact_letters,Q16951242 (0.867; token_jaccard=0.67) continuous group action [layer5.csv]; Q121074575 (0.867; token_jaccard=0.67) faithful group action [layer5.csv]; Q121069543 (0.867; token_jaccard=0.67) free group action [layer5.csv]; Q48975267 (0.867; token_jaccard=0.67) group-scheme action [layer5.csv],layer_match
Q288465,group action invariants,https://mathgloss.github.io/MathGloss/chicago/group_action_invariants,group action,layer2.csv,0.867,token_jaccard=0.67,,layer_match
Q868169,group homomorphism,https://mathgloss.github.io/MathGloss/chicago/group_homomorphism,group homomorphism,layer2.csv,1.000,exact_letters,Q6543822 (0.867; token_jaccard=0.67) Lie group homomorphism [layer4.csv],layer_match
Q1055807,group representation,https://mathgloss.github.io/MathGloss/chicago/group_representation,group representation,layer3.csv,1.000,exact_letters,Q7314219 (0.867; token_jaccard=0.67) representation-rigid group [layer5.csv],layer_match
Q2602722,group ring,https://mathgloss.github.io/MathGloss/chicago/group_ring,group ring,layer4.csv,1.000,exact_letters,,layer_match
Q599027,harmonic function,https://mathgloss.github.io/MathGloss/chicago/harmonic_function,harmonic function,layer2.csv,1.000,exact_letters,Q7233271 (0.867; token_jaccard=0.67) positive harmonic function [layer4.csv],layer_match
Q4133834,harmonic polynomial,https://mathgloss.github.io/MathGloss/chicago/harmonic_polynomial,harmonic polynomial,layer3.csv,1.000,exact_letters,,layer_match
Q202906,homeomorphism,https://mathgloss.github.io/MathGloss/chicago/homeomorphism,homeomorphism,layer3.csv,1.000,exact_letters,Q584521 (1.000; exact_letters) homeomorphism [layer4.csv],layer_match
Q25488798,ideal of a Lie algebra,https://mathgloss.github.io/MathGloss/chicago/ideal_of_a_Lie_algebra,Lie algebra ideal,layer4.csv,0.940,of_swap:lie algebra ideal,Q7037183 (0.867; token_jaccard=0.67) nilradical of a Lie algebra [layer5.csv]; Q17046402 (0.867; token_jaccard=0.67) radical of a Lie algebra [layer4.csv]; Q3930077 (0.867; token_jaccard=0.67) rank of a Lie algebra [layer3.csv],layer_match
Q5988368,identity component,https://mathgloss.github.io/MathGloss/chicago/identity_component,identity component,layer4.csv,1.000,exact_letters,,layer_match
Q185813,identity element,https://mathgloss.github.io/MathGloss/chicago/identity_element,identity element,layer3.csv,1.000,exact_letters,,layer_match
Q193794,identity matrix,https://mathgloss.github.io/MathGloss/chicago/identity_matrix,identity matrix,layer4.csv,1.000,exact_letters,Q1551745 (0.867; token_jaccard=0.67) Woodbury matrix identity [layer5.csv],layer_match
Q131310283,image,https://mathgloss.github.io/MathGloss/chicago/image,Image,layer5.csv,1.000,exact_letters,Q16643267 (1.000; exact_letters) Image [layer5.csv]; Q33541017 (1.000; exact_letters) Image [layer5.csv]; Q860623 (1.000; exact_letters) image [layer1.csv],layer_match
Q1464168,index of a subgroup,https://mathgloss.github.io/MathGloss/chicago/index_of_a_subgroup,index of a subgroup,layer4.csv,1.000,exact_letters,,layer_match
Q214159,inner product space,https://mathgloss.github.io/MathGloss/chicago/inner_product_space,inner product space,layer3.csv,1.000,exact_letters,,layer_match
Q628792,integral domain,https://mathgloss.github.io/MathGloss/chicago/integral_domain,integral domain,layer4.csv,1.000,exact_letters,,layer_match
Q118215311,interior,https://mathgloss.github.io/MathGloss/chicago/interior,Interior,layer5.csv,1.000,exact_letters,Q20653136 (1.000; exact_letters) Interior [layer5.csv]; Q2998430 (1.000; exact_letters) interior [layer4.csv]; Q862761 (1.000; exact_letters) interior [layer3.csv]; Q89127119 (1.000; exact_letters) Interior [layer5.csv],layer_match
Q135475919,interval,https://mathgloss.github.io/MathGloss/chicago/interval,Interval,layer5.csv,1.000,exact_letters,Q185148 (1.000; exact_letters) interval [layer4.csv]; Q189962 (1.000; exact_letters) interval [layer4.csv]; Q33541690 (1.000; exact_letters) Interval [layer5.csv]; Q6057257 (1.000; exact_letters) Interval [layer5.csv],layer_match
Q2706744,invariant subspace,https://mathgloss.github.io/MathGloss/chicago/invariant_subspace,invariant subspace,layer4.csv,1.000,exact_letters,Q6059532 (0.867; token_jaccard=0.67) Invariant subspace problem [layer2.csv],layer_match
Q338057,inverse element,https://mathgloss.github.io/MathGloss/chicago/inverse_element,inverse element,layer3.csv,1.000,exact_letters,,layer_match
Q191884,inverse function,https://mathgloss.github.io/MathGloss/chicago/inverse_function,inverse function,layer2.csv,1.000,exact_letters,Q931001 (0.867; token_jaccard=0.67) inverse function theorem [layer3.csv]; Q640600 (0.867; token_jaccard=0.67) inverse hyperbolic function [layer4.csv]; Q674533 (0.867; token_jaccard=0.67) inverse trigonometric function [layer2.csv],layer_match
Q17123743,inverse matrix,https://mathgloss.github.io/MathGloss/chicago/inverse_matrix,inverse matrix,layer4.csv,1.000,exact_letters,Q22666682 (0.867; token_jaccard=0.67) inverse-positive matrix [layer4.csv],layer_match
Q13690522,irreducible representation,https://mathgloss.github.io/MathGloss/chicago/irreducible_representation,irreducible representation,layer5.csv,1.000,exact_letters,,layer_match
Q1142889,isolated point,https://mathgloss.github.io/MathGloss/chicago/isolated_point,isolated point,layer3.csv,1.000,exact_letters,,layer_match
Q2297037,isolated singularity,https://mathgloss.github.io/MathGloss/chicago/isolated_singularity,isolated singularity,layer3.csv,1.000,exact_letters,,layer_match
Q740207,isometry,https://mathgloss.github.io/MathGloss/chicago/isometry,isometry,layer2.csv,1.000,exact_letters,,layer_match
Q1096885,lattice,https://mathgloss.github.io/MathGloss/chicago/lattice,lattice,layer3.csv,1.000,exact_letters,Q595364 (1.000; exact_letters) lattice [layer2.csv]; Q6497088 (1.000; exact_letters) lattice [layer4.csv],layer_match
Q185813,left identity element,https://mathgloss.github.io/MathGloss/chicago/left_identity_element,identity element,layer3.csv,0.867,token_jaccard=0.67,,layer_match
Q338057,left inverse element,https://mathgloss.github.io/MathGloss/chicago/left_inverse_element,inverse element,layer4.csv,0.867,token_jaccard=0.67,,layer_match
Q49095111,limit point,https://mathgloss.github.io/MathGloss/chicago/limit_point,Limit point,layer3.csv,1.000,exact_letters,Q858223 (1.000; exact_letters) limit point [layer4.csv]; Q6549451 (0.867; token_jaccard=0.67) Limit point compact [layer3.csv],layer_match
Q16977077,linear Lie algebra,https://mathgloss.github.io/MathGloss/chicago/linear_Lie_algebra,linear Lie algebra,layer3.csv,1.000,exact_letters,Q17521172 (0.900; token_jaccard=0.75) general linear Lie algebra [layer3.csv]; Q7574831 (0.900; token_jaccard=0.75) special linear Lie algebra [layer4.csv]; Q664495 (0.867; token_jaccard=0.67) Lie algebra [layer5.csv]; Q114728146 (0.867; token_jaccard=0.67) linear algebra [layer2.csv],layer_match
Q110679812,locally finite graph,https://mathgloss.github.io/MathGloss/chicago/locally_finite_graph,finite graph,layer1.csv,0.867,token_jaccard=0.67,,layer_match
Q2136937,locally finite measure,https://mathgloss.github.io/MathGloss/chicago/locally_finite_measure,locally finite measure,layer3.csv,1.000,exact_letters,Q3307145 (0.867; token_jaccard=0.67) finite measure [layer5.csv]; Q291430 (0.867; token_jaccard=0.67) σ-finite measure [layer4.csv],layer_match
Q16671984,locally path connected,https://mathgloss.github.io/MathGloss/chicago/locally_path-connected,locally path-connected space,layer5.csv,0.900,token_jaccard=0.75,,layer_match
Q762521,logarithmic derivative,https://mathgloss.github.io/MathGloss/chicago/logarithmic_derivative,logarithmic derivative,layer1.csv,1.000,exact_letters,,layer_match
Q22283522,loop,https://mathgloss.github.io/MathGloss/chicago/loop,Loop,layer5.csv,1.000,exact_letters,Q25208973 (1.000; exact_letters) Loop [layer5.csv]; Q3836720 (1.000; exact_letters) loop [layer4.csv]; Q4360336 (1.000; exact_letters) Loop [layer5.csv]; Q4558786 (1.000; exact_letters) loop [layer4.csv],layer_match
Q109314515,lower central series,https://mathgloss.github.io/MathGloss/chicago/lower_central_series,lower central series,layer4.csv,1.000,exact_letters,Q5062152 (0.867; token_jaccard=0.67) central series [layer3.csv],layer_match
Q126870507,magma,https://mathgloss.github.io/MathGloss/chicago/magma,Magma,layer5.csv,1.000,exact_letters,Q3277050 (1.000; exact_letters) Magma [layer5.csv]; Q679903 (1.000; exact_letters) magma [layer2.csv],layer_match
Q203920,manifold,https://mathgloss.github.io/MathGloss/chicago/manifold,manifold,layer2.csv,1.000,exact_letters,,layer_match
Q44337,matrix,https://mathgloss.github.io/MathGloss/chicago/matrix,matrix,layer2.csv,1.000,exact_letters,Q943436 (1.000; exact_letters) Matrix [layer5.csv],layer_match
Q1049914,matrix multiplication,https://mathgloss.github.io/MathGloss/chicago/matrix_multiplication,matrix multiplication,layer4.csv,1.000,exact_letters,Q917612 (0.867; token_jaccard=0.67) matrix chain multiplication [layer4.csv],layer_match
Q223683,matrix transpose,https://mathgloss.github.io/MathGloss/chicago/matrix_transpose,transpose matrix,layer4.csv,1.000,token_jaccard=1.00,,layer_match
Q1203540,maximal ring ideal,https://mathgloss.github.io/MathGloss/chicago/maximal_ring_ideal,maximal ideal,layer3.csv,0.867,token_jaccard=0.67,,layer_match
Q16908484,maximal subgroup,https://mathgloss.github.io/MathGloss/chicago/maximal_subgroup,maximal subgroup,layer4.csv,1.000,exact_letters,,layer_match
Q516776,measurable function,https://mathgloss.github.io/MathGloss/chicago/measurable_function,measurable function,layer2.csv,1.000,exact_letters,Q9392172 (0.867; token_jaccard=0.67) Bochner measurable function [layer1.csv]; Q7624685 (0.867; token_jaccard=0.67) strongly measurable function [layer3.csv]; Q195174 (0.867; token_jaccard=0.67) weakly measurable function [layer3.csv],layer_match
Q3058212,measure space,https://mathgloss.github.io/MathGloss/chicago/measure_space,measure space,layer3.csv,1.000,exact_letters,,layer_match
Q180953,metric space,https://mathgloss.github.io/MathGloss/chicago/metric_space,metric space,layer3.csv,1.000,exact_letters,Q124633554 (0.867; token_jaccard=0.67) compact metric space [layer4.csv]; Q848569 (0.867; token_jaccard=0.67) complete metric space [layer5.csv]; Q3966092 (0.867; token_jaccard=0.67) convex metric space [layer4.csv]; Q6034319 (0.867; token_jaccard=0.67) injective metric space [layer5.csv],layer_match
Q126487387,minor,https://mathgloss.github.io/MathGloss/chicago/minor,Minor,layer5.csv,1.000,exact_letters,Q12827391 (1.000; exact_letters) minor [layer4.csv]; Q1341061 (1.000; exact_letters) minor [layer5.csv],layer_match
Q3317845,model,https://mathgloss.github.io/MathGloss/chicago/model,Model,layer5.csv,1.000,exact_letters,Q33551297 (1.000; exact_letters) Model [layer5.csv]; Q65241326 (1.000; exact_letters) model [layer2.csv],layer_match
Q1942302,module homomorphism,https://mathgloss.github.io/MathGloss/chicago/module_homomorphism,module homomorphism,layer2.csv,1.000,exact_letters,,layer_match
Q208237,monoid,https://mathgloss.github.io/MathGloss/chicago/monoid,monoid,layer2.csv,1.000,exact_letters,,layer_match
Q1945067,monomorphism,https://mathgloss.github.io/MathGloss/chicago/monomorphism,monomorphism,layer4.csv,1.000,exact_letters,,layer_match
Q17099189,multiplicative character,https://mathgloss.github.io/MathGloss/chicago/multiplicative_character,multiplicative character,layer3.csv,1.000,exact_letters,,layer_match
Q2478475,neighborhood,https://mathgloss.github.io/MathGloss/chicago/neighborhood,neighborhood,layer3.csv,1.000,exact_letters,,layer_match
Q15148889,nilpotent Lie algebra,https://mathgloss.github.io/MathGloss/chicago/nilpotent_Lie_algebra,nilpotent Lie algebra,layer4.csv,1.000,exact_letters,Q664495 (0.867; token_jaccard=0.67) Lie algebra [layer5.csv]; Q16155107 (0.867; token_jaccard=0.67) nilpotent algebra [layer4.csv],layer_match
Q1755242,nilpotent group,https://mathgloss.github.io/MathGloss/chicago/nilpotent_group,nilpotent group,layer4.csv,1.000,exact_letters,Q4369993 (0.867; token_jaccard=0.67) poly-nilpotent group [layer4.csv],layer_match
Q7051414,norm,https://mathgloss.github.io/MathGloss/chicago/norm,norm,layer4.csv,1.000,exact_letters,Q7051416 (1.000; exact_letters) norm [layer3.csv]; Q956437 (1.000; exact_letters) norm [layer2.csv],layer_match
Q1069099,normal form game,https://mathgloss.github.io/MathGloss/chicago/normal-form_game,normal-form game,layer3.csv,1.000,exact_letters,Q1999329 (0.867; token_jaccard=0.67) normal form [layer5.csv],layer_match
Q2331395,normal extension,https://mathgloss.github.io/MathGloss/chicago/normal_extension,normal extension,layer4.csv,1.000,exact_letters,,layer_match
Q743179,normal subgroup,https://mathgloss.github.io/MathGloss/chicago/normal_subgroup,normal subgroup,layer5.csv,1.000,exact_letters,Q5015134 (0.867; token_jaccard=0.67) c-normal subgroup [layer5.csv]; Q3492013 (0.867; token_jaccard=0.67) minimal normal subgroup [layer5.csv]; Q7977983 (0.867; token_jaccard=0.67) weakly normal subgroup [layer4.csv],layer_match
Q1826459,normed linear space,https://mathgloss.github.io/MathGloss/chicago/normed_linear_space,linear space,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q1991405,nowhere dense,https://mathgloss.github.io/MathGloss/chicago/nowhere_dense,nowhere dense set,layer4.csv,0.867,token_jaccard=0.67,,layer_match
Q130369375,nullity,https://mathgloss.github.io/MathGloss/chicago/nullity,nullity,layer3.csv,1.000,exact_letters,,layer_match
Q56640161,open,https://mathgloss.github.io/MathGloss/chicago/open,Open,layer5.csv,1.000,exact_letters,Q60738172 (1.000; exact_letters) Open [layer5.csv]; Q7095927 (1.000; exact_letters) Open [layer5.csv],layer_match
Q41509136,open cover,https://mathgloss.github.io/MathGloss/chicago/open_cover,open cover,layer5.csv,1.000,exact_letters,,layer_match
Q7098616,opposite category,https://mathgloss.github.io/MathGloss/chicago/opposite_category,opposite category,layer3.csv,1.000,exact_letters,,layer_match
Q3884964,orbit,https://mathgloss.github.io/MathGloss/chicago/orbit,orbit,layer4.csv,1.000,exact_letters,Q4130 (1.000; exact_letters) orbit [layer4.csv],layer_match
Q18408315,order of a group,https://mathgloss.github.io/MathGloss/chicago/order_of_a_group,group order,layer4.csv,0.940,of_swap:group order,Q54555759 (0.920; token_jaccard=0.80) order of a group element [layer5.csv]; Q32998717 (0.840; token_jaccard=0.60) exponent of a group [layer3.csv]; Q3139500 (0.840; token_jaccard=0.60) holomorph of a group [layer3.csv]; Q915906 (0.840; token_jaccard=0.60) presentation of a group [layer1.csv],layer_match
Q54555759,order of a group element,https://mathgloss.github.io/MathGloss/chicago/order_of_a_group_element,order of a group element,layer3.csv,1.000,exact_letters,,layer_match
Q1052451,orientation,https://mathgloss.github.io/MathGloss/chicago/orientation,orientation,layer1.csv,1.000,exact_letters,Q2235286 (1.000; exact_letters) orientation [layer2.csv]; Q7102401 (1.000; exact_letters) orientation [layer2.csv]; Q7102403 (1.000; exact_letters) orientation [layer3.csv],layer_match
Q1780921,orthogonal complement,https://mathgloss.github.io/MathGloss/chicago/orthogonal_complement,orthogonal complement,layer4.csv,1.000,exact_letters,,layer_match
Q1783179,orthogonal group,https://mathgloss.github.io/MathGloss/chicago/orthogonal_group,orthogonal group,layer4.csv,1.000,exact_letters,Q11061828 (0.867; token_jaccard=0.67) indefinite orthogonal group [layer5.csv]; Q7249468 (0.867; token_jaccard=0.67) projective orthogonal group [layer4.csv]; Q3117934 (0.867; token_jaccard=0.67) special orthogonal group [layer5.csv],layer_match
Q333871,orthogonal matrix,https://mathgloss.github.io/MathGloss/chicago/orthogonal_matrix,orthogonal matrix,layer2.csv,1.000,exact_letters,Q121357184 (0.867; token_jaccard=0.67) special orthogonal matrix [layer5.csv],layer_match
Q258374,outer measure,https://mathgloss.github.io/MathGloss/chicago/outer_measure,outer measure,layer3.csv,1.000,exact_letters,Q25447455 (0.867; token_jaccard=0.67) Lebesgue outer measure [layer2.csv]; Q6824326 (0.867; token_jaccard=0.67) Metric outer measure [layer4.csv]; Q26851733 (0.867; token_jaccard=0.67) outer regular measure [layer5.csv],layer_match
Q26851733,outer regular,https://mathgloss.github.io/MathGloss/chicago/outer_regular,outer regular measure,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q286972,p group,https://mathgloss.github.io/MathGloss/chicago/p-group,𝑝-group,layer4.csv,1.000,exact_letters,Q111610215 (0.867; token_jaccard=0.67) p-adic group [layer3.csv]; Q7116935 (0.867; token_jaccard=0.67) p-stable group [layer5.csv]; Q7236705 (0.867; token_jaccard=0.67) powerful 𝑝-group [layer5.csv]; Q7246615 (0.867; token_jaccard=0.67) pro-p group [layer4.csv],layer_match
Q2043496,p norm,https://mathgloss.github.io/MathGloss/chicago/p-norm,p-norm,layer3.csv,1.000,exact_letters,,layer_match
Q7134470,paradoxical set,https://mathgloss.github.io/MathGloss/chicago/paradoxical_set,Paradoxical set,layer2.csv,1.000,exact_letters,,layer_match
Q186475,partial derivative,https://mathgloss.github.io/MathGloss/chicago/partial_derivative,partial derivative,layer1.csv,1.000,exact_letters,Q2920327 (0.867; token_jaccard=0.67) partial derivative symbol [layer4.csv],layer_match
Q474715,partially ordered set,https://mathgloss.github.io/MathGloss/chicago/partially_ordered_set,partially ordered set,layer4.csv,1.000,exact_letters,,layer_match
Q381060,partition of a set,https://mathgloss.github.io/MathGloss/chicago/partition_of_a_set,partition of a set,layer2.csv,1.000,exact_letters,Q5034494 (0.840; token_jaccard=0.60) capacity of a set [layer1.csv]; Q3148876 (0.840; token_jaccard=0.60) image of a set [layer1.csv],layer_match
Q191690,partition of unity,https://mathgloss.github.io/MathGloss/chicago/partition_of_unity,partition of unity,layer2.csv,1.000,exact_letters,Q9363325 (1.000; exact_letters) partition of unity [layer3.csv]; Q114706258 (0.900; token_jaccard=0.75) theory of partition of unity [layer2.csv],layer_match
Q3487687,path connected,https://mathgloss.github.io/MathGloss/chicago/path-connected,path-connected space,layer4.csv,0.867,token_jaccard=0.67,,layer_match
Q127162195,path,https://mathgloss.github.io/MathGloss/chicago/path,path,layer4.csv,1.000,exact_letters,Q133540897 (1.000; exact_letters) Path [layer5.csv]; Q1366002 (1.000; exact_letters) path [layer3.csv]; Q1415372 (1.000; exact_letters) path [layer5.csv]; Q21408175 (1.000; exact_letters) Path [layer5.csv],layer_match
Q2997817,perfect field,https://mathgloss.github.io/MathGloss/chicago/perfect_field,perfect field,layer3.csv,1.000,exact_letters,,layer_match
Q7168101,perfect set,https://mathgloss.github.io/MathGloss/chicago/perfect_set,perfect set,layer5.csv,1.000,exact_letters,,layer_match
Q161519,permutation,https://mathgloss.github.io/MathGloss/chicago/permutation,permutation,layer1.csv,1.000,exact_letters,,layer_match
Q1455652,polynomial ring,https://mathgloss.github.io/MathGloss/chicago/polynomial_ring,polynomial ring,layer3.csv,1.000,exact_letters,Q7226641 (0.867; token_jaccard=0.67) polynomial identity ring [layer4.csv],layer_match
Q206925,power series,https://mathgloss.github.io/MathGloss/chicago/power_series,power series,layer3.csv,1.000,exact_letters,Q1003025 (0.867; token_jaccard=0.67) formal power series [layer5.csv]; Q3045470 (0.867; token_jaccard=0.67) power series expansion [layer2.csv],layer_match
Q205170,power set,https://mathgloss.github.io/MathGloss/chicago/power_set,power set,layer4.csv,1.000,exact_letters,Q116269680 (0.867; token_jaccard=0.67) power set functor [layer3.csv],layer_match
Q1393014,pre measure,https://mathgloss.github.io/MathGloss/chicago/pre-measure,pre-measure,layer3.csv,1.000,exact_letters,,layer_match
Q11710992,prime ideal,https://mathgloss.github.io/MathGloss/chicago/prime_ideal,prime ideal,layer5.csv,1.000,exact_letters,Q863912 (1.000; exact_letters) prime ideal [layer5.csv],layer_match
Q49008,prime number,https://mathgloss.github.io/MathGloss/chicago/prime_number,prime number,layer3.csv,1.000,exact_letters,Q12894812 (0.867; token_jaccard=0.67) Jacob prime number [layer5.csv]; Q386292 (0.867; token_jaccard=0.67) prime number theorem [layer4.csv],layer_match
Q44382,principal ideal,https://mathgloss.github.io/MathGloss/chicago/principal_ideal,principal ideal,layer3.csv,1.000,exact_letters,Q1143969 (0.867; token_jaccard=0.67) principal ideal domain [layer4.csv]; Q2905043 (0.867; token_jaccard=0.67) principal ideal ring [layer4.csv]; Q3527196 (0.867; token_jaccard=0.67) principal ideal theorem [layer5.csv],layer_match
Q1143969,principal ideal domain,https://mathgloss.github.io/MathGloss/chicago/principal_ideal_domain,principal ideal domain,layer3.csv,1.000,exact_letters,Q24769475 (0.867; token_jaccard=0.67) IDEAL domain [layer5.csv]; Q44382 (0.867; token_jaccard=0.67) principal ideal [layer5.csv],layer_match
Q7245087,principal part,https://mathgloss.github.io/MathGloss/chicago/principal_part,principal part,layer1.csv,1.000,exact_letters,,layer_match
Q1572094,product measure,https://mathgloss.github.io/MathGloss/chicago/product_measure,product measure,layer3.csv,1.000,exact_letters,,layer_match
Q1070472,product topology,https://mathgloss.github.io/MathGloss/chicago/product_topology,product topology,layer5.csv,1.000,exact_letters,,layer_match
Q13415428,projection,https://mathgloss.github.io/MathGloss/chicago/projection,projection,layer2.csv,1.000,exact_letters,Q3134666 (1.000; exact_letters) projection [layer4.csv]; Q519967 (1.000; exact_letters) projection [layer3.csv]; Q7249440 (1.000; exact_letters) projection [layer2.csv],layer_match
Q132227547,proper ring ideal,https://mathgloss.github.io/MathGloss/chicago/proper_ring_ideal,proper ideal,layer4.csv,0.867,token_jaccard=0.67,,layer_match
Q2835967,quaternion algebra,https://mathgloss.github.io/MathGloss/chicago/quaternion_algebra,quaternion algebra,layer3.csv,1.000,exact_letters,,layer_match
Q619436,quotient ring,https://mathgloss.github.io/MathGloss/chicago/quotient_ring,quotient ring,layer3.csv,1.000,exact_letters,Q5695923 (0.867; token_jaccard=0.67) total quotient ring [layer4.csv],layer_match
Q17046402,radical of a Lie algebra,https://mathgloss.github.io/MathGloss/chicago/radical_of_a_Lie_algebra,radical of a Lie algebra,layer4.csv,1.000,exact_letters,Q7037183 (0.867; token_jaccard=0.67) nilradical of a Lie algebra [layer5.csv]; Q3930077 (0.867; token_jaccard=0.67) rank of a Lie algebra [layer3.csv],layer_match
Q1428097,radius of convergence,https://mathgloss.github.io/MathGloss/chicago/radius_of_convergence,radius of convergence,layer1.csv,1.000,exact_letters,,layer_match
Q2128223,rank,https://mathgloss.github.io/MathGloss/chicago/rank,rank,layer4.csv,1.000,exact_letters,Q240268 (1.000; exact_letters) Rank [layer5.csv]; Q656784 (1.000; exact_letters) rank [layer3.csv],layer_match
Q135615838,rank of a module,https://mathgloss.github.io/MathGloss/chicago/rank_of_a_module,rank of a module,layer3.csv,1.000,exact_letters,Q6664609 (0.840; token_jaccard=0.60) localization of a module [layer3.csv]; Q7280485 (0.840; token_jaccard=0.60) radical of a module [layer3.csv]; Q112927 (0.840; token_jaccard=0.60) rank of a group [layer2.csv],layer_match
Q2597317,real projective space,https://mathgloss.github.io/MathGloss/chicago/real_projective_space,real projective space,layer3.csv,1.000,exact_letters,Q877775 (0.867; token_jaccard=0.67) projective space [layer3.csv],layer_match
Q936434,real symplectic group,https://mathgloss.github.io/MathGloss/chicago/real_symplectic_group,symplectic group,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q209,rectangle,https://mathgloss.github.io/MathGloss/chicago/rectangle,rectangle,layer3.csv,1.000,exact_letters,,layer_match
Q111560513,residue,https://mathgloss.github.io/MathGloss/chicago/residue,Residue,layer5.csv,1.000,exact_letters,Q753375 (1.000; exact_letters) residue [layer1.csv],layer_match
Q185813,right identity element,https://mathgloss.github.io/MathGloss/chicago/right_identity_element,identity element,layer3.csv,0.867,token_jaccard=0.67,,layer_match
Q338057,right inverse element,https://mathgloss.github.io/MathGloss/chicago/right_inverse_element,inverse element,layer3.csv,0.867,token_jaccard=0.67,,layer_match
Q161172,ring,https://mathgloss.github.io/MathGloss/chicago/ring,ring,layer3.csv,1.000,exact_letters,Q25415527 (1.000; exact_letters) Ring [layer5.csv]; Q531328 (1.000; exact_letters) Ring [layer5.csv]; Q60837942 (1.000; exact_letters) Ring [layer5.csv]; Q111962410 (1.000; token_jaccard=1.00) Ring Ring [layer5.csv],layer_match
Q1194212,ring homomorphism,https://mathgloss.github.io/MathGloss/chicago/ring_homomorphism,ring homomorphism,layer2.csv,1.000,exact_letters,,layer_match
Q2905043,ring ideal,https://mathgloss.github.io/MathGloss/chicago/ring_ideal,principal ideal ring,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q114358367,rng,https://mathgloss.github.io/MathGloss/chicago/rng,RnG,layer3.csv,1.000,exact_letters,Q17102802 (1.000; exact_letters) rng [layer3.csv]; Q7273238 (1.000; exact_letters) R'n'G [layer3.csv],layer_match
Q557624,rule of product,https://mathgloss.github.io/MathGloss/chicago/rule_of_product,rule of product,layer3.csv,1.000,exact_letters,Q466720 (0.940; of_swap:product rule) product rule [layer4.csv],layer_match
Q2360148,rule of sum,https://mathgloss.github.io/MathGloss/chicago/rule_of_sum,rule of sum,layer3.csv,1.000,exact_letters,,layer_match
Q1363919,second countable,https://mathgloss.github.io/MathGloss/chicago/second-countable,second-countable space,layer3.csv,0.867,token_jaccard=0.67,,layer_match
Q15847164,self adjoint,https://mathgloss.github.io/MathGloss/chicago/self-adjoint,self-adjoint matrix,layer4.csv,0.867,token_jaccard=0.67,,layer_match
